object_id,time,streamflow,oxygen_isotope_streamflow,precipitation,oxygen_isotope_precipitation,relative_humidity,temperature
Erlenbach,2018-02-06 00:00,1.01,-14.16,0,-15.98,75.954166667,-2.1
Erlenbach,2018-02-07 00:00,0.95,-13.15,0.94,-14.908,97.947222222,-4.8
Erlenbach,2018-02-08 00:00,0.88,-13.16,0.08,-13.836,98.206944444,-5.3
Erlenbach,2018-02-09 00:00,0.8,-13.17,0.01,-12.764,92.745138889,-5.2
Erlenbach,2018-02-10 00:00,0.74,-13.25,0.33,-11.692,96.094444444,-5.4
Erlenbach,2018-02-11 00:00,0.81,-13.39,23.99,-10.62,90.623611111,-1.6
Erlenbach,2018-02-12 00:00,0.83,-13.03,12.06,-12,87.959722222,-7.1
Erlenbach,2018-02-13 00:00,0.71,-12.85,0,-11.05,83.006944444,-9.1
Erlenbach,2018-02-14 00:00,0.64,-13.21,0,-9.755,83.722222222,-6
Erlenbach,2018-02-15 00:00,14.12,-13.21,42.38,-8.46,92.370833333,2.93
Erlenbach,2018-02-16 00:00,30.83,-13,17.64,-8.01,98.620833333,1.73
Erlenbach,2018-02-17 00:00,11.52,-13.3,25.56,-12.49,97.011111111,0.4
Erlenbach,2018-02-18 00:00,5.32,-13.34,0.19,-10.96,98.98125,-4.7
Erlenbach,2018-02-19 00:00,2.72,-13.22,0.05,-9.51,94.783333333,-5
Erlenbach,2018-02-20 00:00,1.91,-13.17,0.96,-10.356,96.996527778,-6.6
Erlenbach,2018-02-21 00:00,1.57,-13.18,0.45,-11.202,96.296527778,-7.5
Erlenbach,2018-02-22 00:00,1.27,-13.15,0.42,-12.048,98.944444444,-8.7
Erlenbach,2018-02-23 00:00,1.08,-13.14,0,-12.894,98.206944444,-8.7
Erlenbach,2018-02-24 00:00,0.93,-13.08,0,-13.74,98.24375,-8.2
Erlenbach,2018-02-25 00:00,0.72,-12.96,0.04,-14.586,94.340972222,-13
Erlenbach,2018-02-26 00:00,0.54,-13.3,0.08,-15.432,92.611111111,-18
Erlenbach,2018-02-27 00:00,0.39,-13.33,0.24,-16.278,96.451388889,-18
Erlenbach,2018-02-28 00:00,0.38,-13.28,0.29,-17.124,90.525,-10
Erlenbach,2018-03-01 00:00,0.38,-13.21,2.22,-17.97,96.633333333,-0.8
Erlenbach,2018-03-02 00:00,0.38,-13.04,4.13,-14.63,91.716666667,-1.5
Erlenbach,2018-03-03 00:00,0.67,-12.97,1.63,-14.335,81.988888889,0.35
Erlenbach,2018-03-04 00:00,0.84,-12.96,0,-14.04,62.384027778,2.81
Erlenbach,2018-03-05 00:00,0.99,-12.95,0,-13.745,71.719444444,1.85
Erlenbach,2018-03-06 00:00,0.99,-13.01,3.49,-13.45,87.080555556,1.16
Erlenbach,2018-03-07 00:00,0.99,-13.1,10.14,-14,84.086805556,-0.3
Erlenbach,2018-03-08 00:00,0.99,-13.05,0,-13.38,73.365277778,-0.4
Erlenbach,2018-03-09 00:00,1,-13.1,0,-12.76,54.923611111,4.06
Erlenbach,2018-03-10 00:00,1.14,-13.17,0.26,-12.14,59.695833333,5.94
Erlenbach,2018-03-11 00:00,2.85,-13.28,0.32,-11.52,63.955555556,6.5
Erlenbach,2018-03-12 00:00,5.73,-13.59,13.59,-10.9,89.292361111,2.49
Erlenbach,2018-03-13 00:00,3.46,-13.72,14.6,-11.03,88.043055556,0.76
Erlenbach,2018-03-14 00:00,2.8,-13.53,0.01,-10.59,78.988888889,1.55
Erlenbach,2018-03-15 00:00,2.77,-13.58,0,-12.85,58.247916667,4.83
Erlenbach,2018-03-16 00:00,3.39,-13.56,0.01,-15.11,78.477777778,2.25
Erlenbach,2018-03-17 00:00,2.73,-13.74,6.79,-17.37,94.391666667,-0.6
Erlenbach,2018-03-18 00:00,1.93,-13.48,2.29,-16.025,99.186111111,-3.8
Erlenbach,2018-03-19 00:00,1.5,-13.56,2.87,-14.68,98.254861111,-5.6
Erlenbach,2018-03-20 00:00,1.18,-13.21,2.07,-14.0814285714286,98.249305556,-8.2
Erlenbach,2018-03-21 00:00,0.99,-13.43,1.57,-13.4828571428571,91.379861111,-8.4
Erlenbach,2018-03-22 00:00,0.93,-13.31,2.06,-12.8842857142857,80.629166667,-4.5
Erlenbach,2018-03-23 00:00,0.86,-13.27,0,-12.2857142857143,83.59375,-2.2
Erlenbach,2018-03-24 00:00,0.99,-13.5,0,-11.6871428571429,64.221527778,0.42
Erlenbach,2018-03-25 00:00,1.19,-13.53,0,-11.0885714285714,65.693055556,2.89
Erlenbach,2018-03-26 00:00,1.19,-13.44,8.67,-10.49,92.884027778,-0.1
Erlenbach,2018-03-27 00:00,1.51,-13.19,15.73,-10.5825,86.688194444,1.21
Erlenbach,2018-03-28 00:00,31.58,-13.19,35.43,-10.675,87.000694444,4.04
Erlenbach,2018-03-29 00:00,11.66,-13.61,5.91,-10.7675,93.9875,0.06
Erlenbach,2018-03-30 00:00,7.92,-13.54,55.1,-10.86,82.45625,2.54
Erlenbach,2018-03-31 00:00,5.52,-13.78,28.29,-10.148,96.920138889,-0.3
Erlenbach,2018-04-01 00:00,2.86,-13.63,2.43,-9.436,84.278472222,-1.1
Erlenbach,2018-04-02 00:00,3.17,-13.54,0,-8.724,74.344444444,3.99
Erlenbach,2018-04-03 00:00,7.73,-13.69,0,-8.012,41.447916667,9.42
Erlenbach,2018-04-04 00:00,10.83,-13.96,1.16,-7.3,67.085416667,5.95
Erlenbach,2018-04-05 00:00,7.39,-14.04,0.92,-5.81,83.426388889,2.65
Erlenbach,2018-04-06 00:00,8.19,-13.96,0,-6.241,45.522916667,6.63
Erlenbach,2018-04-07 00:00,12.88,-13.98,0,-6.672,44.752083333,10.3
Erlenbach,2018-04-08 00:00,15.05,-14.1,0,-7.103,37.997916667,11.5
Erlenbach,2018-04-09 00:00,15.79,-14.03,0,-7.534,58.058333333,8.44
Erlenbach,2018-04-10 00:00,11.41,-13.99,0,-7.965,70.13125,4.65
Erlenbach,2018-04-11 00:00,7.15,-13.88,0,-8.396,53.759027778,6.28
Erlenbach,2018-04-12 00:00,9.16,-13.76,0,-8.827,39.015972222,7.73
Erlenbach,2018-04-13 00:00,10.54,-13.89,0,-9.258,67.361805556,5.36
Erlenbach,2018-04-14 00:00,9.49,-13.73,0,-9.689,62.938888889,7.29
Erlenbach,2018-04-15 00:00,10.06,-13.75,7.35,-10.12,70.582638889,7.69
Erlenbach,2018-04-16 00:00,17.84,-13.76,3.67,-10.36,95.311111111,5.59
Erlenbach,2018-04-17 00:00,14.3,-13.69,0,-9.90428571428571,77.6125,8.19
Erlenbach,2018-04-18 00:00,16.46,-13.64,0,-9.44857142857143,58.704166667,10.5
Erlenbach,2018-04-19 00:00,16.74,-13.48,0,-8.99285714285714,51.404166667,12.2
Erlenbach,2018-04-20 00:00,17.03,-13.59,0,-8.53714285714286,50.713194444,13.2
Erlenbach,2018-04-21 00:00,17.08,-13.39,0,-8.08142857142857,48.802777778,13.5
Erlenbach,2018-04-22 00:00,16.73,-13.64,0,-7.62571428571429,51.675694444,13.9
Erlenbach,2018-04-23 00:00,24.27,-13.26,16.86,-7.17,76.597916667,11
Erlenbach,2018-04-24 00:00,15.77,-12.96,0.08,-5.625,73.230555556,11.2
Erlenbach,2018-04-25 00:00,14.54,-13.12,1.42,-4.08,64.559027778,12.6
Erlenbach,2018-04-26 00:00,9.16,-13.14,4.1,-4.36,91.668055556,4.74
Erlenbach,2018-04-27 00:00,9.71,-13.09,0.01,-5.42666666666667,65.527083333,10.6
Erlenbach,2018-04-28 00:00,8.42,-13,0,-6.49333333333333,64.694444444,11.3
Erlenbach,2018-04-29 00:00,9.56,-13.08,3.56,-7.56,57.048611111,12.3
Erlenbach,2018-04-30 00:00,7.31,-13.12,0.99,-6.6,79.163194444,6.55
Erlenbach,2018-05-01 00:00,3.83,-13.31,0.81,-5.64,95.456944444,3.87
Erlenbach,2018-05-02 00:00,3.36,-13.13,1.06,-4.68,94.283333333,5.32
Erlenbach,2018-05-03 00:00,4.06,-12.99,1.18,-3.72,97.795833333,6.54
Erlenbach,2018-05-04 00:00,5.25,-13.14,0,-3.77,94.190277778,9.14
Erlenbach,2018-05-05 00:00,5.58,-13.18,1.52,-3.82,89.357638889,11.5
Erlenbach,2018-05-06 00:00,5.2,-13.02,0.08,-3.96,82.172916667,12.6
Erlenbach,2018-05-07 00:00,3.73,-13.21,0.24,-4.1,76.373611111,11.7
Erlenbach,2018-05-08 00:00,3.25,-12.87,0.01,-4.24,68.697916667,12.7
Erlenbach,2018-05-09 00:00,2.74,-12.9,3.21,-4.38,79.651388889,10
Erlenbach,2018-05-10 00:00,6.93,-12.21,15.94,-9.65,94.209722222,6.5
Erlenbach,2018-05-11 00:00,3.25,-12.61,0,-9.9175,78.7,10.4
Erlenbach,2018-05-12 00:00,2.33,-12.81,0,-10.185,70.825694444,13.2
Erlenbach,2018-05-13 00:00,1.8,-12.84,0.43,-10.4525,92.186805556,8.26
Erlenbach,2018-05-14 00:00,11.99,-12.42,32.53,-10.72,95.118055556,5.92
Erlenbach,2018-05-15 00:00,10.17,-12,6.72,-10.67,94.950694444,6.32
Erlenbach,2018-05-16 00:00,11,-12.13,2.15,-12.11,93.444444444,6.44
Erlenbach,2018-05-17 00:00,5.46,-12.21,0.5,-10.13,94.367361111,6.76
Erlenbach,2018-05-18 00:00,10.97,-11.88,18.17,-10.48,89.7375,8.36
Erlenbach,2018-05-19 00:00,8.2,-12.03,11.16,-9.80666666666667,91.496527778,8.42
Erlenbach,2018-05-20 00:00,3.59,-12.33,0.1,-9.13333333333333,87.761805556,8.75
Erlenbach,2018-05-21 00:00,2.53,-12.56,3.75,-8.46,77.280555556,11
Erlenbach,2018-05-22 00:00,10.45,-12.14,19.74,-9.35,82.188194444,11.3
Erlenbach,2018-05-23 00:00,4.14,-12.08,0.92,-5.76,88.609027778,11.9
Erlenbach,2018-05-24 00:00,1.88,-12.06,0.04,-5.57333333333333,76.030555556,12.5
Erlenbach,2018-05-25 00:00,1.21,-12.17,0,-5.38666666666667,55.297916667,14.7
Erlenbach,2018-05-26 00:00,0.98,-12.27,3.14,-5.2,62.729861111,16.2
Erlenbach,2018-05-27 00:00,0.82,-12.22,0,-5.73,63.793055556,16.9
Erlenbach,2018-05-28 00:00,0.66,-12.24,0.1,-6.26,51.436805556,17.5
Erlenbach,2018-05-29 00:00,0.61,-12.23,0.08,-6.79,87.388888889,12.9
Erlenbach,2018-05-30 00:00,0.55,-12.26,0.18,-7.32,73.3125,15.4
Erlenbach,2018-05-31 00:00,0.49,-12.26,0.46,-7.85,76.028472222,14.7
Erlenbach,2018-06-01 00:00,0.45,-12.31,0.11,-8.38,79.744444444,12.6
Erlenbach,2018-06-02 00:00,0.41,-12.26,0,-8.91,80.101388889,13.9
Erlenbach,2018-06-03 00:00,0.42,-12.11,3.38,-9.44,84.621527778,15
Erlenbach,2018-06-04 00:00,15.34,-11.18,33.38,-7.54,92.544444444,12.8
Erlenbach,2018-06-05 00:00,2.88,-10.91,3.09,-3.79,89.354166667,13.6
Erlenbach,2018-06-06 00:00,1.28,-10.97,0.62,-4.5,80.929166667,15.5
Erlenbach,2018-06-07 00:00,0.74,-11.26,0.22,-5.21,86.268055556,14.5
Erlenbach,2018-06-08 00:00,1.29,-11.35,8.51,-5.92,92.508333333,13.6
Erlenbach,2018-06-09 00:00,3.74,-11.02,13.47,-11.31,85.650694444,15.1
Erlenbach,2018-06-10 00:00,1.72,-10.98,0.35,-8.24,77.881944444,16.6
Erlenbach,2018-06-11 00:00,1.35,-11,4.8,-5.17,86.766666667,14.7
Erlenbach,2018-06-12 00:00,11.34,-10.92,31.39,-10.01,95.394444444,12.1
Erlenbach,2018-06-13 00:00,28.02,-10.68,23.78,-9.6,97.719444444,7.47
Erlenbach,2018-06-14 00:00,3.43,-11.39,0.08,-8.75,86.245833333,9.57
Erlenbach,2018-06-15 00:00,1.48,-11.69,0,-7.9,77.126388889,12
Erlenbach,2018-06-16 00:00,0.96,-11.84,0,-7.05,73.008333333,13.7
Erlenbach,2018-06-17 00:00,1.49,-11.75,8.85,-6.2,89.561805556,12.7
Erlenbach,2018-06-18 00:00,1.06,-11.49,0,-5.6625,87.033333333,12.6
Erlenbach,2018-06-19 00:00,0.73,-11.76,0,-5.125,80.840972222,14.9
Erlenbach,2018-06-20 00:00,0.56,-11.89,0,-4.5875,72.548611111,18.3
Erlenbach,2018-06-21 00:00,0.65,-11.87,7.28,-4.05,75.513888889,16
Erlenbach,2018-06-22 00:00,0.64,-11.29,0,-4.25153846153846,76.520833333,8.53
Erlenbach,2018-06-23 00:00,0.43,-11.62,0,-4.45307692307692,70.510416667,9.91
Erlenbach,2018-06-24 00:00,0.37,-11.8,0,-4.65461538461538,77.993055556,11.1
Erlenbach,2018-06-25 00:00,0.34,-11.5,0,-4.85615384615385,78.306944444,10.6
Erlenbach,2018-06-26 00:00,0.29,-11.85,0,-5.05769230769231,66.786111111,13.4
Erlenbach,2018-06-27 00:00,0.27,-11.59,0,-5.25923076923077,71.265972222,12.3
Erlenbach,2018-06-28 00:00,0.24,-11.59,0,-5.46076923076923,80.156944444,11.5
Erlenbach,2018-06-29 00:00,0.24,-12.03,0,-5.66230769230769,83.652777778,14.3
Erlenbach,2018-06-30 00:00,0.22,-11.89,0,-5.86384615384615,72.88125,17.6
Erlenbach,2018-07-01 00:00,0.19,-11.98,0,-6.06538461538462,71.152083333,18.9
Erlenbach,2018-07-02 00:00,0.17,-11.97,0,-6.26692307692308,65.520833333,19.6
Erlenbach,2018-07-03 00:00,0.19,-11.97,1.42,-6.46846153846154,74.890277778,16.1
Erlenbach,2018-07-04 00:00,0.17,-11.88,3.68,-6.67,67.338194444,17.5
Erlenbach,2018-07-05 00:00,0.58,-10.9,13.69,-7.5,94.2625,12.7
Erlenbach,2018-07-06 00:00,0.54,-10.66,6.1,-9.01,94.846527778,11.9
Erlenbach,2018-07-07 00:00,0.3,-10.83,0,-8.63875,74.75625,14.2
Erlenbach,2018-07-08 00:00,0.19,-10.93,0,-8.2675,72.307638889,15.5
Erlenbach,2018-07-09 00:00,0.12,-10.82,0,-7.89625,68.032638889,15.6
Erlenbach,2018-07-10 00:00,0.1,-10.94,0.02,-7.525,75.465277778,13.5
Erlenbach,2018-07-11 00:00,0.1,-10.92,0,-7.15375,81.741666667,10.4
Erlenbach,2018-07-12 00:00,0.08,-10.94,0,-6.7825,69.930555556,13.7
Erlenbach,2018-07-13 00:00,0.07,-10.92,0.03,-6.41125,61.202777778,16.6
Erlenbach,2018-07-14 00:00,0.06,-10.78,2.97,-6.04,65.856944444,17.3
Erlenbach,2018-07-15 00:00,3.55,-10.56,19.26,-8.24,73.500699301,15.1
Erlenbach,2018-07-16 00:00,0.64,-10.15,0.2,-5.99,61.15625,16.2
Erlenbach,2018-07-17 00:00,0.24,-10.19,1.18,-3.74,69.909722222,14.7
Erlenbach,2018-07-18 00:00,0.16,-10.36,0,-4.10666666666667,60.168055556,17
Erlenbach,2018-07-19 00:00,0.1,-10.31,0,-4.47333333333333,62.505555556,17.5
Erlenbach,2018-07-20 00:00,0.31,-10.11,12.13,-4.84,80.830555556,15.6
Erlenbach,2018-07-21 00:00,0.65,-9.85,6,-8.59,92.313888889,12.6
Erlenbach,2018-07-22 00:00,0.35,-10.15,1,-4.13,87.044444444,13.3
Erlenbach,2018-07-23 00:00,0.23,-9.92,0.09,-4.125,83.510416667,14.3
Erlenbach,2018-07-24 00:00,0.15,-10.21,0,-4.12,64.461111111,18.5
Erlenbach,2018-07-25 00:00,0.1,-9.89,0,-4.115,61.402777778,18.7
Erlenbach,2018-07-26 00:00,0.07,-10.21,0,-4.11,60.791666667,18.8
Erlenbach,2018-07-27 00:00,0.06,-10.37,0.01,-4.105,51.205555556,19.7
Erlenbach,2018-07-28 00:00,0.13,-10.21,5.75,-4.1,80.023611111,15.3
Erlenbach,2018-07-29 00:00,0.09,-10.53,0,-3.903,68.080555556,18.7
Erlenbach,2018-07-30 00:00,0.05,-10.26,0,-3.706,54.905555556,20.4
Erlenbach,2018-07-31 00:00,0.04,-10.21,0,-3.509,54.264583333,21.7
Erlenbach,2018-08-01 00:00,0.03,-10.14,0.67,-3.312,69.263888889,19.1
Erlenbach,2018-08-02 00:00,0.04,-10.41,0,-3.115,72.386111111,19.4
Erlenbach,2018-08-03 00:00,0.03,-10.21,0,-2.918,71.923611111,20.4
Erlenbach,2018-08-04 00:00,0.03,-10.25,0,-2.721,61.093055556,21
Erlenbach,2018-08-05 00:00,0.02,-10.24,0,-2.524,64.944444444,20.8
Erlenbach,2018-08-06 00:00,0.02,-10.17,0.85,-2.327,61.045138889,20.2
Erlenbach,2018-08-07 00:00,0.03,-10.16,1.02,-2.13,54.444444444,20.1
Erlenbach,2018-08-08 00:00,0.03,-10.31,2.47,-1.82,70.827083333,17.9
Erlenbach,2018-08-09 00:00,0.11,-10.04,11.45,-5.54,74.931944444,16.7
Erlenbach,2018-08-10 00:00,0.2,-9.89,0.09,-5.785,81.3375,12
Erlenbach,2018-08-11 00:00,0.07,-10.33,0,-6.03,75.765972222,12.8
Erlenbach,2018-08-12 00:00,0.05,-10.14,0,-6.275,63.461805556,17.5
Erlenbach,2018-08-13 00:00,2.92,-9.67,38.64,-6.52,89.377083333,14.2
Erlenbach,2018-08-14 00:00,5.49,-9.3,12.41,-10.55,95.04375,12.4
Erlenbach,2018-08-15 00:00,0.67,-9.55,0,-9.15,81.344444444,13.7
Erlenbach,2018-08-16 00:00,0.32,-9.89,0,-7.75,68.040972222,16.8
Erlenbach,2018-08-17 00:00,1.36,-9.74,14.61,-6.35,84.030555556,15.1
Erlenbach,2018-08-18 00:00,0.74,-10.05,0,-6.028,88.956944444,15.1
Erlenbach,2018-08-19 00:00,0.38,-9.94,0,-5.706,81.781944444,16.9
Erlenbach,2018-08-20 00:00,0.24,-9.99,0,-5.384,77.156944444,16.6
Erlenbach,2018-08-21 00:00,0.17,-10.27,0.03,-5.062,76.002083333,17.2
Erlenbach,2018-08-22 00:00,0.29,-10.16,4.34,-4.74,74.338888889,18
Erlenbach,2018-08-23 00:00,0.52,-10.31,12.52,-3.93,80.93125,16
Erlenbach,2018-08-24 00:00,17.83,-9.19,44.17,-7.43,93.8,11.8
Erlenbach,2018-08-25 00:00,8.41,-9.38,13.91,-8.45,94.420833333,6.73
Erlenbach,2018-08-26 00:00,3.02,-9.52,0,-8.635,80.141666667,8.09
Erlenbach,2018-08-27 00:00,1.05,-9.83,0,-8.82,61.633333333,13.9
Erlenbach,2018-08-28 00:00,0.66,-10.37,0,-9.005,75.61875,15.9
Erlenbach,2018-08-29 00:00,22.06,-9.91,49.1,-9.19,83.608333333,15.2
Erlenbach,2018-08-30 00:00,5.67,-9.64,3.02,-7.61,97.507638889,10
Erlenbach,2018-08-31 00:00,12.49,-9.71,32.64,-11.7,97.632638889,9.34
Erlenbach,2018-09-01 00:00,35.28,-10.51,32.69,-13.56,98.545138889,7.6
Erlenbach,2018-09-02 00:00,4.2,-10.85,0.31,-12.374,98.771527778,8.35
Erlenbach,2018-09-03 00:00,2.26,-10.89,0.08,-11.188,93.332638889,9.76
Erlenbach,2018-09-04 00:00,1.5,-11.05,0.08,-10.002,85.267361111,12.1
Erlenbach,2018-09-05 00:00,1.09,-11.2,0,-8.816,79.888194444,13.9
Erlenbach,2018-09-06 00:00,7.39,-10.88,26.74,-7.63,85.034722222,13.7
Erlenbach,2018-09-07 00:00,9.58,-10.38,8.22,-7.27,93.913194444,11.1
Erlenbach,2018-09-08 00:00,2.02,-10.65,0,-7.38,83.271527778,12.5
Erlenbach,2018-09-09 00:00,1.17,-10.66,0,-7.49,73.743055556,14.6
Erlenbach,2018-09-10 00:00,0.86,-10.96,0,-7.6,73.077777778,14.6
Erlenbach,2018-09-11 00:00,0.69,-11.01,0,-7.71,64.416666667,16.3
Erlenbach,2018-09-12 00:00,0.59,-11.1,0.27,-7.82,62.225694444,17.5
Erlenbach,2018-09-13 00:00,5.98,-10.74,28.34,-7.93,83.620138889,15
Erlenbach,2018-09-14 00:00,3.48,-9.87,3.07,-5.82,94.959722222,12.8
Erlenbach,2018-09-15 00:00,1.78,-10.25,0.16,-5.59857142857143,92.527777778,11.6
Erlenbach,2018-09-16 00:00,0.99,-10.38,0.18,-5.37714285714286,82.854166667,13.8
Erlenbach,2018-09-17 00:00,0.7,-10.72,0,-5.15571428571429,74.776388889,14.9
Erlenbach,2018-09-18 00:00,0.52,-10.83,0.45,-4.93428571428571,71.120138889,15.4
Erlenbach,2018-09-19 00:00,0.45,-10.83,0,-4.71285714285714,74.618055556,14.9
Erlenbach,2018-09-20 00:00,0.4,-10.89,0,-4.49142857142857,72.001388889,15.9
Erlenbach,2018-09-21 00:00,0.88,-10.74,12.2,-4.27,75.019444444,13.3
Erlenbach,2018-09-22 00:00,0.86,-10.34,1.37,-1.35,82.054861111,11
Erlenbach,2018-09-23 00:00,22.23,-10.2,53.6,-10.37,75.416666667,14.8
Erlenbach,2018-09-24 00:00,9.52,-10.01,1.33,-10.56,93.943055556,2.9
Erlenbach,2018-09-25 00:00,1.99,-10.38,0,-10.3083333333333,81.663888889,4.69
Erlenbach,2018-09-26 00:00,1.19,-10.38,0,-10.0566666666667,70.459722222,10.4
Erlenbach,2018-09-27 00:00,0.86,-10.96,0,-9.805,72.153472222,12.3
Erlenbach,2018-09-28 00:00,0.7,-11.03,0,-9.55333333333333,77.827777778,11.7
Erlenbach,2018-09-29 00:00,0.61,-11.23,0,-9.30166666666667,94.66875,7.65
Erlenbach,2018-09-30 00:00,2,-11.07,25.77,-9.05,73.745138889,11.3
Erlenbach,2018-10-01 00:00,17.32,-9.82,26.1,-7.2,95.740972222,2.49
Erlenbach,2018-10-02 00:00,5.24,-10.04,0.54,-7.51615384615385,86.385416667,4.91
Erlenbach,2018-10-03 00:00,1.86,-10.58,0.08,-7.83230769230769,88.321527778,7.79
Erlenbach,2018-10-04 00:00,1.12,-10.57,0,-8.14846153846154,84.430555556,9.08
Erlenbach,2018-10-05 00:00,0.81,-10.71,0,-8.46461538461539,64.458333333,11.5
Erlenbach,2018-10-06 00:00,0.65,-10.87,0.01,-8.78076923076923,67.647916667,12.1
Erlenbach,2018-10-07 00:00,0.57,-10.94,0.09,-9.09692307692308,87.454861111,10.5
Erlenbach,2018-10-08 00:00,0.51,-11.05,0.08,-9.41307692307692,91.691666667,9.94
Erlenbach,2018-10-09 00:00,0.46,-11.09,0,-9.72923076923077,79.777777778,11
Erlenbach,2018-10-10 00:00,0.4,-11.12,0,-10.0453846153846,43.472222222,14.9
Erlenbach,2018-10-11 00:00,0.37,-11.03,0.49,-10.3615384615385,67.140277778,11.8
Erlenbach,2018-10-12 00:00,0.34,-11.06,0,-10.6776923076923,68.413194444,12.4
Erlenbach,2018-10-13 00:00,0.32,-11.11,0,-10.9938461538462,61.922222222,12.6
Erlenbach,2018-10-14 00:00,0.28,-11.14,0,-11.31,34.604166667,13.6
Erlenbach,2018-10-15 00:00,0.25,-11.44,0,-11.6261538461538,45.5625,11.8
Erlenbach,2018-10-16 00:00,0.23,-11.3,0,-11.9423076923077,63.984722222,10.4
Erlenbach,2018-10-17 00:00,0.22,-11.13,0,-12.2584615384615,73.50625,9.8
Erlenbach,2018-10-18 00:00,0.21,-11.12,0,-12.5746153846154,83.830555556,8.8
Erlenbach,2018-10-19 00:00,0.21,-11.16,0,-12.8907692307692,86.041666667,8.68
Erlenbach,2018-10-20 00:00,0.18,-11.43,0,-13.2069230769231,86.951388889,6.98
Erlenbach,2018-10-21 00:00,0.17,-11.19,0,-13.5230769230769,79.196527778,5.69
Erlenbach,2018-10-22 00:00,0.16,-11.36,0,-13.8392307692308,76.222222222,3.79
Erlenbach,2018-10-23 00:00,0.15,-11.24,0,-14.1553846153846,50.005555556,8.55
Erlenbach,2018-10-24 00:00,0.15,-11.17,0.01,-14.4715384615385,75.648611111,8.61
Erlenbach,2018-10-25 00:00,0.15,-11.39,0,-14.7876923076923,74.2,9.21
Erlenbach,2018-10-26 00:00,0.14,-11.15,1.06,-15.1038461538462,56.014583333,9.2
Erlenbach,2018-10-27 00:00,0.51,-11.4,22.95,-15.42,98.877777778,0.1
Erlenbach,2018-10-28 00:00,0.46,-12,1.69,-18.8,99.628472222,-1.4
Erlenbach,2018-10-29 00:00,22.2,-12.14,37.85,-11.91,96.009027778,2.72
Erlenbach,2018-10-30 00:00,4.01,-12.24,1.76,-11.58,98.325,-0.4
Erlenbach,2018-10-31 00:00,1.42,-11.69,0,-10.21,61.809027778,6.99
Erlenbach,2018-11-01 00:00,0.9,-10.97,0,-10.3669230769231,79.36875,5.38
Erlenbach,2018-11-02 00:00,0.65,-10.7,0.25,-10.5238461538462,90.315277778,5.09
Erlenbach,2018-11-03 00:00,0.55,-11.31,0,-10.6807692307692,97.227777778,4.57
Erlenbach,2018-11-04 00:00,0.47,-11.35,0,-10.8376923076923,56.060416667,12
Erlenbach,2018-11-05 00:00,0.4,-11.2,0.01,-10.9946153846154,40.917361111,13.3
Erlenbach,2018-11-06 00:00,0.34,-11.16,0,-11.1515384615385,66.499305556,9.8
Erlenbach,2018-11-07 00:00,0.32,-11.64,0,-11.3084615384615,75.905555556,7.53
Erlenbach,2018-11-08 00:00,0.3,-11.46,0,-11.4653846153846,92.454861111,5.02
Erlenbach,2018-11-09 00:00,0.28,-11.77,0,-11.6223076923077,72.63125,6.75
Erlenbach,2018-11-10 00:00,0.26,-11.47,0.01,-11.7792307692308,72.799305556,7.34
Erlenbach,2018-11-11 00:00,0.24,-10.39,0,-11.9361538461538,74.148611111,7.44
Erlenbach,2018-11-12 00:00,0.22,-11.33,0,-12.0930769230769,61.876388889,9.59
Erlenbach,2018-11-13 00:00,0.22,-11.44,1.44,-12.25,93.95625,5.64
Erlenbach,2018-11-14 00:00,0.22,-11.55,0,-12.4069230769231,81.571527778,5.6
Erlenbach,2018-11-15 00:00,0.21,-10.99,0,-12.5638461538462,72.180555556,4.5
Erlenbach,2018-11-16 00:00,0.19,-11.02,0,-12.7207692307692,93.204861111,-0.3
Erlenbach,2018-11-17 00:00,0.15,-11.54,0,-12.8776923076923,93.369444444,-2.2
Erlenbach,2018-11-18 00:00,0.14,-10.17,0.01,-13.0346153846154,98.226388889,-4.4
Erlenbach,2018-11-19 00:00,0.13,-11.04,1.54,-13.1915384615385,94.146527778,-4.5
Erlenbach,2018-11-20 00:00,0.11,-11.15,0,-13.3484615384615,68.186805556,-1.2
Erlenbach,2018-11-21 00:00,0.13,-11.69,0,-13.5053846153846,67.750694444,1.51
Erlenbach,2018-11-22 00:00,0.16,-11.4,0,-13.6623076923077,84.165972222,2.22
Erlenbach,2018-11-23 00:00,0.15,-10.66,0.03,-13.8192307692308,60.374305556,4.53
Erlenbach,2018-11-24 00:00,0.17,-10.86,0.01,-13.9761538461538,89.288888889,1.51
Erlenbach,2018-11-25 00:00,0.15,-11.31,0.03,-14.1330769230769,84.126388889,0.35
Erlenbach,2018-11-26 00:00,0.14,-11.42,5.74,-14.29,99.499305556,-1.7
Erlenbach,2018-11-27 00:00,0.17,-11.51,4.57,-16.34,98.691666667,-2.7
Erlenbach,2018-11-28 00:00,0.14,-11.11,0,-14.8733333333333,96.63125,-0.7
Erlenbach,2018-11-29 00:00,0.34,-11.08,0,-13.4066666666667,83.905555556,3.91
Erlenbach,2018-11-30 00:00,0.45,-11.43,4.96,-11.94,83.801388889,1.72
Erlenbach,2018-12-01 00:00,0.55,-11.43,0.19,-13.73,88.190277778,0.84
Erlenbach,2018-12-02 00:00,35.03,-12.13,65.45,-15.52,90.323611111,6.02
Erlenbach,2018-12-03 00:00,37.93,-12.76,50.79,-10.64,90.9125,5.92
